order_id,created_at,sku_name,quantity,asp_inr,cogs_inr,gross_revenue_inr,discount_inr,net_revenue_inr,city,payment_method,courier,is_returned,order_status,financial_status
ORD12880,2026-04-24T09:57:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,DTDC,False,delivered,paid
ORD12881,2026-04-24T22:13:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12882,2026-04-24T08:16:00+05:30,Ashwagandha 60pc,3,499,65,1497,0,1497,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12883,2026-04-24T12:06:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD12884,2026-04-24T17:28:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,COD,Delhivery,False,delivered,paid
ORD12885,2026-04-24T10:34:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Delhi,COD,Shadowfax,False,delivered,paid
ORD12886,2026-04-24T14:58:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Mumbai,Prepaid,Ecom Express,True,returned,refunded
ORD12887,2026-04-24T18:17:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Delhivery,True,returned,refunded
ORD12888,2026-04-24T21:49:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD12889,2026-04-24T13:17:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD12890,2026-04-24T09:38:00+05:30,Multivitamin Women 30pc,1,549,70,549,27.45,521.55,Delhi,Prepaid,Ecom Express,True,returned,refunded
ORD12891,2026-04-24T18:08:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD12892,2026-04-24T16:23:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD12893,2026-04-24T17:36:00+05:30,Ashwagandha 60pc,1,499,65,499,74.85,424.15,Lucknow,Prepaid,DTDC,False,delivered,paid
ORD12894,2026-04-24T12:54:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,Prepaid,Delhivery,True,returned,refunded
ORD12895,2026-04-24T15:02:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12896,2026-04-24T12:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,Shadowfax,False,delivered,paid
ORD12897,2026-04-24T19:30:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12898,2026-04-24T09:26:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Delhi,COD,Ecom Express,False,delivered,paid
ORD12899,2026-04-25T19:48:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Ahmedabad,COD,Ecom Express,False,delivered,paid
ORD12900,2026-04-25T16:38:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD12901,2026-04-25T09:08:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Lucknow,COD,Delhivery,False,delivered,paid
ORD12902,2026-04-25T20:36:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Hyderabad,COD,DTDC,False,delivered,paid
ORD12903,2026-04-25T11:20:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Chennai,COD,DTDC,False,delivered,paid
ORD12904,2026-04-25T14:42:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Pune,COD,Shadowfax,False,delivered,paid
ORD12905,2026-04-25T18:29:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,COD,BlueDart,False,delivered,paid
ORD12906,2026-04-25T15:02:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Kolkata,Prepaid,DTDC,False,delivered,paid
ORD12907,2026-04-25T09:26:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD12908,2026-04-25T15:23:00+05:30,Collagen Gummies 30pc,2,699,85,1398,209.7,1188.3,Bengaluru,COD,DTDC,False,delivered,paid
ORD12909,2026-04-25T16:54:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Pune,COD,Ecom Express,False,delivered,paid
ORD12910,2026-04-25T15:29:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Chennai,Prepaid,BlueDart,False,delivered,paid
ORD12911,2026-04-25T10:05:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD12912,2026-04-25T18:25:00+05:30,Biotin Hair Gummies,3,599,75,1797,179.7,1617.3,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD12913,2026-04-25T18:23:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD12914,2026-04-25T15:00:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD12915,2026-04-25T16:40:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Kolkata,COD,Delhivery,False,delivered,paid
ORD12916,2026-04-25T19:02:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Jaipur,Prepaid,Ecom Express,True,returned,refunded
ORD12917,2026-04-25T15:46:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD12918,2026-04-25T13:25:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD12919,2026-04-25T15:37:00+05:30,Vitamin C Serum 30ml,1,899,120,899,44.95,854.05,Bengaluru,Prepaid,DTDC,True,returned,refunded
ORD12920,2026-04-25T14:39:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,Delhivery,False,delivered,paid
ORD12921,2026-04-25T13:28:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD12922,2026-04-25T11:21:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Jaipur,Prepaid,Delhivery,False,delivered,paid
ORD12923,2026-04-25T19:35:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Mumbai,COD,BlueDart,False,delivered,paid
ORD12924,2026-04-25T14:38:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12925,2026-04-25T19:25:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Bengaluru,COD,BlueDart,False,delivered,paid
ORD12926,2026-04-25T11:06:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD12927,2026-04-25T12:59:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,Delhivery,False,delivered,paid
ORD12928,2026-04-25T20:32:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Bengaluru,COD,DTDC,False,delivered,paid
ORD12929,2026-04-25T08:17:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Delhi,COD,Delhivery,False,delivered,paid
ORD12930,2026-04-25T08:57:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,Prepaid,DTDC,False,delivered,paid
ORD12931,2026-04-25T18:44:00+05:30,Multivitamin Women 30pc,1,549,70,549,54.9,494.1,Delhi,COD,DTDC,False,delivered,paid
ORD12932,2026-04-25T14:33:00+05:30,Ashwagandha 60pc,2,499,65,998,149.7,848.3,Hyderabad,COD,BlueDart,False,delivered,paid
ORD12933,2026-04-25T11:38:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD12934,2026-04-25T13:48:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD12935,2026-04-25T14:27:00+05:30,Ashwagandha 60pc,2,499,65,998,49.9,948.1,Lucknow,Prepaid,DTDC,False,delivered,paid
ORD12936,2026-04-25T15:05:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Hyderabad,Prepaid,Ecom Express,False,delivered,paid
ORD12937,2026-04-25T09:56:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Hyderabad,COD,Shadowfax,False,delivered,paid
ORD12938,2026-04-25T11:58:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,DTDC,False,delivered,paid
ORD12939,2026-04-25T12:00:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,COD,Ecom Express,False,delivered,paid
ORD12940,2026-04-25T11:02:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Delhi,COD,DTDC,False,delivered,paid
ORD12941,2026-04-25T14:14:00+05:30,Collagen Gummies 30pc,3,699,85,2097,0,2097,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12942,2026-04-25T12:58:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD12943,2026-04-25T08:38:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Mumbai,COD,Delhivery,False,delivered,paid
ORD12944,2026-04-25T15:49:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD12945,2026-04-25T12:05:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Hyderabad,Prepaid,BlueDart,False,delivered,paid
ORD12946,2026-04-25T19:42:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,Shadowfax,False,delivered,paid
ORD12947,2026-04-26T21:19:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12948,2026-04-26T20:57:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12949,2026-04-26T20:57:00+05:30,Multivitamin Women 30pc,1,549,70,549,82.35,466.65,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD12950,2026-04-26T11:52:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,Shadowfax,False,delivered,paid
ORD12951,2026-04-26T16:55:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Kolkata,COD,Shadowfax,False,delivered,paid
ORD12952,2026-04-26T11:19:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Chennai,COD,DTDC,False,delivered,paid
ORD12953,2026-04-26T21:15:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD12954,2026-04-26T14:00:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bengaluru,COD,Delhivery,False,delivered,paid
ORD12955,2026-04-26T22:05:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Mumbai,COD,Ecom Express,False,delivered,paid
ORD12956,2026-04-26T14:44:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,COD,DTDC,False,delivered,paid
ORD12957,2026-04-26T12:07:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Pune,Prepaid,Shadowfax,False,delivered,paid
ORD12958,2026-04-26T08:06:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,COD,DTDC,False,delivered,paid
ORD12959,2026-04-26T08:06:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD12960,2026-04-26T22:23:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12961,2026-04-26T19:23:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Jaipur,Prepaid,Delhivery,False,delivered,paid
ORD12962,2026-04-26T17:26:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD12963,2026-04-26T11:45:00+05:30,Ashwagandha 60pc,3,499,65,1497,0,1497,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD12964,2026-04-26T08:31:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Lucknow,Prepaid,Shadowfax,False,delivered,paid
ORD12965,2026-04-26T13:10:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12966,2026-04-26T09:59:00+05:30,Multivitamin Women 30pc,3,549,70,1647,247.05,1399.95,Ahmedabad,COD,DTDC,True,returned,refunded
ORD12967,2026-04-26T22:26:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,39.95,759.05,Bengaluru,COD,DTDC,True,returned,refunded
ORD12968,2026-04-26T09:27:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Chennai,Prepaid,BlueDart,False,delivered,paid
ORD12969,2026-04-26T10:55:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD12970,2026-04-26T17:55:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12971,2026-04-26T14:35:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Hyderabad,COD,BlueDart,False,delivered,paid
ORD12972,2026-04-26T17:48:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD12973,2026-04-26T08:33:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Lucknow,COD,DTDC,False,delivered,paid
ORD12974,2026-04-26T21:02:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Pune,Prepaid,Shadowfax,False,delivered,paid
ORD12975,2026-04-26T13:16:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD12976,2026-04-26T22:58:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,COD,Ecom Express,False,delivered,paid
ORD12977,2026-04-26T21:22:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,COD,Ecom Express,False,delivered,paid
ORD12978,2026-04-26T08:18:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,Shadowfax,True,returned,refunded
ORD12979,2026-04-26T14:48:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD12980,2026-04-26T15:08:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Hyderabad,COD,DTDC,True,returned,refunded
ORD12981,2026-04-26T18:24:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12982,2026-04-26T14:27:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Lucknow,COD,Delhivery,False,delivered,paid
ORD12983,2026-04-27T14:30:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD12984,2026-04-27T21:59:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD12985,2026-04-27T13:52:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Mumbai,COD,BlueDart,False,delivered,paid
ORD12986,2026-04-27T09:23:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12987,2026-04-27T20:05:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Pune,Prepaid,Delhivery,False,delivered,paid
ORD12988,2026-04-27T19:45:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Delhi,COD,Ecom Express,False,delivered,paid
ORD12989,2026-04-27T11:46:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12990,2026-04-27T22:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Ahmedabad,COD,Delhivery,False,delivered,paid
ORD12991,2026-04-27T20:09:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Hyderabad,Prepaid,Ecom Express,False,delivered,paid
ORD12992,2026-04-27T09:32:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Jaipur,COD,BlueDart,False,delivered,paid
ORD12993,2026-04-27T15:33:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Shadowfax,False,delivered,paid
ORD12994,2026-04-27T21:08:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD12995,2026-04-27T21:40:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12996,2026-04-27T20:11:00+05:30,Collagen Gummies 30pc,3,699,85,2097,0,2097,Pune,Prepaid,BlueDart,False,delivered,paid
ORD12997,2026-04-27T10:00:00+05:30,Ashwagandha 60pc,2,499,65,998,99.8,898.2,Chandigarh,COD,DTDC,False,delivered,paid
ORD12998,2026-04-27T19:44:00+05:30,Multivitamin Women 30pc,3,549,70,1647,0,1647,Bengaluru,Prepaid,Ecom Express,False,delivered,paid
ORD12999,2026-04-27T21:13:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Chennai,COD,BlueDart,False,delivered,paid
ORD13000,2026-04-27T15:53:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,BlueDart,False,delivered,paid
ORD13001,2026-04-27T09:17:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,DTDC,False,delivered,paid
ORD13002,2026-04-27T20:39:00+05:30,Omega-3 Fish Oil 60pc,3,799,90,2397,359.55,2037.45,Hyderabad,COD,Shadowfax,False,delivered,paid
ORD13003,2026-04-27T22:28:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Mumbai,COD,DTDC,False,delivered,paid
ORD13004,2026-04-27T17:38:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,Delhivery,False,delivered,paid
ORD13005,2026-04-27T16:32:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD13006,2026-04-27T15:38:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD13007,2026-04-27T22:13:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Surat,Prepaid,BlueDart,False,delivered,paid
ORD13008,2026-04-27T12:46:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Mumbai,COD,Shadowfax,False,delivered,paid
ORD13009,2026-04-27T21:31:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Ahmedabad,Prepaid,BlueDart,False,delivered,paid
ORD13010,2026-04-27T14:45:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,Ecom Express,False,delivered,paid
ORD13011,2026-04-27T10:07:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Bengaluru,COD,BlueDart,False,delivered,paid
ORD13012,2026-04-27T14:16:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Kolkata,COD,Shadowfax,False,delivered,paid
ORD13013,2026-04-27T21:27:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD13014,2026-04-27T11:16:00+05:30,Ashwagandha 60pc,1,499,65,499,24.95,474.05,Mumbai,COD,Ecom Express,False,delivered,paid
ORD13015,2026-04-27T09:33:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Bhopal,Prepaid,Shadowfax,False,delivered,paid
ORD13016,2026-04-27T18:05:00+05:30,Ashwagandha 60pc,1,499,65,499,74.85,424.15,Pune,COD,DTDC,True,returned,refunded
ORD13017,2026-04-28T17:22:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD13018,2026-04-28T20:12:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,119.85,679.15,Kolkata,Prepaid,DTDC,False,delivered,paid
ORD13019,2026-04-28T15:30:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Kolkata,Prepaid,BlueDart,False,delivered,paid
ORD13020,2026-04-28T17:04:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,179.8,1618.2,Delhi,COD,Shadowfax,False,delivered,paid
ORD13021,2026-04-28T10:12:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Kolkata,COD,Shadowfax,False,delivered,paid
ORD13022,2026-04-28T09:14:00+05:30,Collagen Gummies 30pc,2,699,85,1398,69.9,1328.1,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD13023,2026-04-28T12:37:00+05:30,Ashwagandha 60pc,1,499,65,499,24.95,474.05,Bengaluru,COD,Delhivery,False,delivered,paid
ORD13024,2026-04-28T22:52:00+05:30,Ashwagandha 60pc,3,499,65,1497,0,1497,Ahmedabad,Prepaid,Shadowfax,True,returned,refunded
ORD13025,2026-04-28T15:14:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,Prepaid,DTDC,False,delivered,paid
ORD13026,2026-04-28T10:02:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD13027,2026-04-28T20:24:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD13028,2026-04-28T20:41:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD13029,2026-04-28T17:06:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,COD,BlueDart,False,delivered,paid
ORD13030,2026-04-28T14:32:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD13031,2026-04-28T13:32:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Chennai,COD,Shadowfax,False,delivered,paid
ORD13032,2026-04-28T12:17:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Ahmedabad,COD,Shadowfax,False,delivered,paid
ORD13033,2026-04-28T14:51:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD13034,2026-04-28T18:16:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD13035,2026-04-28T12:01:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,COD,BlueDart,False,delivered,paid
ORD13036,2026-04-28T16:39:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD13037,2026-04-28T08:49:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,COD,DTDC,False,delivered,paid
ORD13038,2026-04-28T11:11:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,COD,Shadowfax,False,delivered,paid
ORD13039,2026-04-28T15:13:00+05:30,Biotin Hair Gummies,2,599,75,1198,59.9,1138.1,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD13040,2026-04-28T19:16:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,DTDC,False,delivered,paid
ORD13041,2026-04-28T22:25:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,79.9,719.1,Mumbai,COD,BlueDart,False,delivered,paid
ORD13042,2026-04-28T10:57:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD13043,2026-04-28T21:52:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Hyderabad,COD,Ecom Express,True,returned,refunded
ORD13044,2026-04-28T17:20:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Ecom Express,False,delivered,paid
ORD13045,2026-04-28T14:05:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD13046,2026-04-28T08:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Delhi,COD,DTDC,False,delivered,paid
ORD13047,2026-04-28T14:48:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Pune,COD,BlueDart,False,delivered,paid
ORD13048,2026-04-28T14:59:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Hyderabad,Prepaid,Shadowfax,True,returned,refunded
ORD13049,2026-04-28T09:44:00+05:30,Collagen Gummies 30pc,3,699,85,2097,0,2097,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD13050,2026-04-28T16:49:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Jaipur,COD,Ecom Express,False,delivered,paid
ORD13051,2026-04-29T12:02:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD13052,2026-04-29T11:16:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD13053,2026-04-29T21:18:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bengaluru,Prepaid,Ecom Express,False,delivered,paid
ORD13054,2026-04-29T20:42:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD13055,2026-04-29T21:17:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,Delhivery,False,delivered,paid
ORD13056,2026-04-29T18:02:00+05:30,Multivitamin Women 30pc,1,549,70,549,27.45,521.55,Ahmedabad,Prepaid,Shadowfax,False,delivered,paid
ORD13057,2026-04-29T10:13:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,179.8,1618.2,Bengaluru,COD,DTDC,False,delivered,paid
ORD13058,2026-04-29T22:10:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Ahmedabad,Prepaid,Shadowfax,False,delivered,paid
ORD13059,2026-04-29T18:37:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Lucknow,COD,DTDC,True,returned,refunded
ORD13060,2026-04-29T18:38:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,Prepaid,Delhivery,False,delivered,paid
ORD13061,2026-04-29T16:08:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Surat,COD,DTDC,False,delivered,paid
ORD13062,2026-04-29T08:36:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD13063,2026-04-29T13:28:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,COD,DTDC,False,delivered,paid
